timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-17T14:02:31.582136,0.035,telemetry,1230830,103.000,0.000,0,24.900,"T:1230830, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.623603,0.077,telemetry,1230840,103.000,0.000,0,24.900,"T:1230840, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.663231,0.116,telemetry,1230850,103.000,0.000,0,24.900,"T:1230850, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.705258,0.158,telemetry,1230860,103.000,0.000,0,24.900,"T:1230860, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.744913,0.198,telemetry,1230870,103.000,0.000,0,24.900,"T:1230870, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.786949,0.240,telemetry,1230880,103.000,0.000,0,24.900,"T:1230880, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.826596,0.280,telemetry,1230890,103.000,0.000,0,24.900,"T:1230890, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.868644,0.322,telemetry,1230900,103.000,0.000,0,24.900,"T:1230900, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.908321,0.361,telemetry,1230910,103.000,0.000,0,24.900,"T:1230910, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.950305,0.403,telemetry,1230920,103.000,0.000,0,24.900,"T:1230920, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:31.989957,0.443,telemetry,1230930,103.000,0.000,0,24.900,"T:1230930, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:32.032015,0.485,telemetry,1230940,103.000,0.000,0,24.900,"T:1230940, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:32.071645,0.525,telemetry,1230950,103.000,0.000,0,24.900,"T:1230950, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:32.113676,0.567,telemetry,1230960,103.000,0.000,0,24.900,"T:1230960, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:32.153353,0.606,telemetry,1230970,103.000,0.000,0,24.900,"T:1230970, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:02:32.195348,0.648,telemetry,1230980,103.000,0.000,0,24.900,"T:1230980, V:103, I:0 mA, Temp:24.90 C, STATE:0"
