timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-27T12:56:20.708223,0.160,telemetry,,195.000,0.000,0,25.250,"&	bJjrQQjRT:37540, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:20.806166,0.258,telemetry,37550,195.000,0.000,0,25.250,"T:37550, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:20.907025,0.359,telemetry,37560,194.000,0.000,0,25.250,"T:37560, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:21.005535,0.457,telemetry,37570,195.000,0.000,0,25.250,"T:37570, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:21.106447,0.558,telemetry,37580,194.000,0.000,0,25.250,"T:37580, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:21.204953,0.657,telemetry,37590,194.000,0.000,0,25.250,"T:37590, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:21.305822,0.757,telemetry,37600,194.000,0.000,0,25.250,"T:37600, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:21.404316,0.856,telemetry,37610,194.000,0.000,0,25.250,"T:37610, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:21.505196,0.957,telemetry,37620,195.000,0.000,0,25.250,"T:37620, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:21.603709,1.055,telemetry,37630,194.000,0.000,0,25.440,"T:37630, V:194, I:0 mA, Temp:25.44 C, STATE:0"
2026-04-27T12:56:21.704568,1.156,telemetry,37640,195.000,0.000,0,25.440,"T:37640, V:195, I:0 mA, Temp:25.44 C, STATE:0"
2026-04-27T12:56:21.803074,1.255,telemetry,37650,195.000,0.000,0,25.250,"T:37650, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:21.903961,1.356,telemetry,37660,195.000,0.000,0,25.250,"T:37660, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.002478,1.454,telemetry,37670,195.000,0.000,0,25.250,"T:37670, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.103365,1.555,telemetry,37680,195.000,0.000,0,25.250,"T:37680, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.201881,1.654,telemetry,37690,194.000,0.000,0,25.250,"T:37690, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.302764,1.754,telemetry,37700,194.000,0.000,0,25.250,"T:37700, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.401298,1.853,telemetry,37710,195.000,0.000,0,25.250,"T:37710, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.502176,1.954,telemetry,37720,195.000,0.000,0,25.250,"T:37720, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.600692,2.052,telemetry,37730,194.000,0.000,0,25.250,"T:37730, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.701579,2.153,telemetry,37740,195.000,0.000,0,25.250,"T:37740, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.800165,2.252,telemetry,37750,195.000,0.000,0,25.250,"T:37750, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.901012,2.353,telemetry,37760,195.000,0.000,0,25.250,"T:37760, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:22.999488,2.451,telemetry,37770,195.000,0.000,0,25.440,"T:37770, V:195, I:0 mA, Temp:25.44 C, STATE:0"
2026-04-27T12:56:23.100375,2.552,telemetry,37780,194.000,0.000,0,25.440,"T:37780, V:194, I:0 mA, Temp:25.44 C, STATE:0"
2026-04-27T12:56:23.198882,2.651,telemetry,37790,195.000,0.000,0,25.250,"T:37790, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:23.299778,2.751,telemetry,37800,195.000,0.000,0,25.250,"T:37800, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:23.398294,2.850,telemetry,37810,195.000,0.000,0,25.250,"T:37810, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:23.499186,2.951,telemetry,37820,195.000,0.000,0,25.250,"T:37820, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:23.597716,3.049,telemetry,37830,194.000,0.000,0,25.250,"T:37830, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:23.698619,3.150,telemetry,37840,194.000,0.000,0,25.250,"T:37840, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:23.797135,3.249,telemetry,37850,195.000,0.000,0,25.250,"T:37850, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:23.898014,3.350,telemetry,37860,195.000,0.000,0,25.250,"T:37860, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:23.996531,3.448,telemetry,37870,194.000,0.000,0,25.250,"T:37870, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.097422,3.549,telemetry,37880,194.000,0.000,0,25.250,"T:37880, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.195937,3.648,telemetry,37890,195.000,0.000,0,25.250,"T:37890, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.296860,3.748,telemetry,37900,195.000,0.000,0,25.250,"T:37900, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.395355,3.847,telemetry,37910,195.000,0.000,0,25.250,"T:37910, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.496248,3.948,telemetry,37920,194.000,0.000,0,25.250,"T:37920, V:194, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.594763,4.046,telemetry,37930,195.000,0.000,0,25.250,"T:37930, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.695672,4.147,telemetry,37940,195.000,0.000,0,25.250,"T:37940, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.794164,4.246,telemetry,37950,195.000,0.000,0,25.250,"T:37950, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.895035,4.347,telemetry,37960,195.000,0.000,0,25.250,"T:37960, V:195, I:0 mA, Temp:25.25 C, STATE:0"
2026-04-27T12:56:24.993535,4.445,telemetry,37970,194.000,0.000,0,25.250,"T:37970, V:194, I:0 mA, Temp:25.25 C, STATE:0"
