timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-29T13:18:06.372688,0.144,telemetry,26850,242.000,0.000,0,22.710,"T:26850, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:06.472997,0.244,telemetry,26860,242.000,0.000,0,22.710,"T:26860, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:06.571426,0.342,telemetry,26870,243.000,0.000,0,22.710,"T:26870, V:243, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:06.672284,0.443,telemetry,26880,243.000,0.000,0,22.710,"T:26880, V:243, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:06.770786,0.542,telemetry,26890,242.000,0.000,0,22.710,"T:26890, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:06.871628,0.643,telemetry,26900,243.000,0.000,0,22.710,"T:26900, V:243, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:06.970110,0.741,telemetry,26910,242.000,0.000,0,22.710,"T:26910, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.070958,0.842,telemetry,26920,242.000,0.000,0,22.710,"T:26920, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.169430,0.940,telemetry,26930,243.000,0.000,0,22.710,"T:26930, V:243, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.270290,1.041,telemetry,26940,242.000,0.000,0,22.710,"T:26940, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.368767,1.140,telemetry,26950,242.000,0.000,0,22.710,"T:26950, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.469580,1.241,telemetry,26960,243.000,0.000,0,22.710,"T:26960, V:243, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.568071,1.339,telemetry,26970,242.000,0.000,0,22.710,"T:26970, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.668958,1.440,telemetry,26980,242.000,0.000,0,22.710,"T:26980, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.767401,1.538,telemetry,26990,242.000,0.000,0,22.710,"T:26990, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.867789,1.639,telemetry,27000,242.000,0.000,0,22.710,"T:27000, V:242, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:07.966715,1.738,telemetry,27010,243.000,0.000,0,22.710,"T:27010, V:243, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:08.067153,1.838,telemetry,27020,243.000,0.000,0,22.710,"T:27020, V:243, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:08.166042,1.937,telemetry,27030,243.000,0.000,0,22.710,"T:27030, V:243, I:0 mA, Temp:22.71 C, STATE:0"
2026-04-29T13:18:08.266421,2.037,telemetry,27040,242.000,0.000,0,22.710,"T:27040, V:242, I:0 mA, Temp:22.71 C, STATE:0"
