timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-17T13:56:34.794014,0.050,telemetry,1143460,103.000,0.000,0,25.000,"T:1143460, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:34.833103,0.089,telemetry,1143470,103.000,0.000,0,24.800,"T:1143470, V:103, I:0 mA, Temp:24.80 C, STATE:0"
2026-04-17T13:56:34.875078,0.131,telemetry,1143480,103.000,0.000,0,24.800,"T:1143480, V:103, I:0 mA, Temp:24.80 C, STATE:0"
2026-04-17T13:56:34.914750,0.171,telemetry,1143490,103.000,0.000,0,25.000,"T:1143490, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:34.956766,0.213,telemetry,1143500,103.000,0.000,0,25.000,"T:1143500, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:34.996410,0.252,telemetry,1143510,103.000,0.000,0,25.000,"T:1143510, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.038421,0.294,telemetry,1143520,103.000,0.000,0,25.000,"T:1143520, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.078071,0.334,telemetry,1143530,103.000,0.000,0,25.000,"T:1143530, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.120088,0.376,telemetry,1143540,103.000,0.000,0,25.000,"T:1143540, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.159725,0.416,telemetry,1143550,103.000,0.000,0,25.000,"T:1143550, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.201741,0.458,telemetry,1143560,103.000,0.000,0,25.000,"T:1143560, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.241391,0.497,telemetry,1143570,103.000,0.000,0,25.000,"T:1143570, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.283408,0.539,telemetry,1143580,103.000,0.000,0,25.000,"T:1143580, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.323047,0.579,telemetry,1143590,103.000,0.000,0,25.000,"T:1143590, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.365065,0.621,telemetry,1143600,103.000,0.000,0,25.000,"T:1143600, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.404708,0.661,telemetry,1143610,103.000,0.000,0,25.000,"T:1143610, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.446727,0.703,telemetry,1143620,103.000,0.000,0,25.000,"T:1143620, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.486345,0.742,telemetry,1143630,103.000,0.000,0,24.800,"T:1143630, V:103, I:0 mA, Temp:24.80 C, STATE:0"
2026-04-17T13:56:35.528379,0.784,telemetry,1143640,103.000,0.000,0,24.800,"T:1143640, V:103, I:0 mA, Temp:24.80 C, STATE:0"
2026-04-17T13:56:35.568006,0.824,telemetry,1143650,103.000,0.000,0,25.000,"T:1143650, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.610023,0.866,telemetry,1143660,103.000,0.000,0,25.000,"T:1143660, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.649671,0.906,telemetry,1143670,103.000,0.000,0,25.000,"T:1143670, V:103, I:0 mA, Temp:25.00 C, STATE:0"
2026-04-17T13:56:35.691677,0.948,telemetry,1143680,103.000,0.000,0,25.000,"T:1143680, V:103, I:0 mA, Temp:25.00 C, STATE:0"
