timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-27T13:58:16.030090,0.111,telemetry,410130,201.000,0.000,1,-9.540,"T:410130, V:201, I:0 mA, Temp:-9.54 C, STATE:1"
2026-04-27T13:58:16.041043,0.122,event,,,,,,AUTO TRIGGER: Temp=-9.54C (below -1.00C) -> CMD: CHARGE
2026-04-27T13:58:16.127128,0.208,telemetry,410140,202.000,0.000,1,-9.540,"T:410140, V:202, I:0 mA, Temp:-9.54 C, STATE:1"
2026-04-27T13:58:16.225624,0.307,telemetry,410150,202.000,0.000,1,-9.540,"T:410150, V:202, I:0 mA, Temp:-9.54 C, STATE:1"
2026-04-27T13:58:16.326695,0.408,telemetry,410160,201.000,0.000,1,-9.540,"T:410160, V:201, I:0 mA, Temp:-9.54 C, STATE:1"
2026-04-27T13:58:16.425194,0.506,telemetry,410170,202.000,0.000,1,-9.340,"T:410170, V:202, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:16.526469,0.608,telemetry,410180,202.000,0.000,1,-9.340,"T:410180, V:202, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:16.624536,0.706,telemetry,410190,202.000,0.000,1,-9.340,"T:410190, V:202, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:16.726058,0.807,telemetry,410200,203.000,0.000,1,-9.340,"T:410200, V:203, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:16.824111,0.905,telemetry,410210,202.000,0.000,1,-9.340,"T:410210, V:202, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:16.924935,1.006,telemetry,410220,202.000,0.000,1,-9.340,"T:410220, V:202, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:17.023732,1.105,telemetry,410230,201.000,0.000,1,-9.340,"T:410230, V:201, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:17.124409,1.206,telemetry,410240,202.000,0.000,1,-9.340,"T:410240, V:202, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:17.222916,1.304,telemetry,410250,202.000,0.000,1,-9.340,"T:410250, V:202, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:17.324258,1.405,telemetry,410260,201.000,0.000,1,-9.340,"T:410260, V:201, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:17.422437,1.504,telemetry,410270,202.000,0.000,1,-9.340,"T:410270, V:202, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:17.523376,1.605,telemetry,410280,200.000,0.000,1,-9.340,"T:410280, V:200, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:17.622247,1.703,telemetry,410290,201.000,0.000,1,-9.340,"T:410290, V:201, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:17.723274,1.804,telemetry,410300,200.000,0.000,1,-9.340,"T:410300, V:200, I:0 mA, Temp:-9.34 C, STATE:1"
2026-04-27T13:58:17.822022,1.903,telemetry,410310,202.000,0.000,1,-9.340,"T:410310, V:202, I:0 mA, Temp:-9.34 C, STATE:1"
