timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-27T13:48:33.373312,0.057,telemetry,351710,203.000,0.000,1,-10.250,"T:351710, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:33.380985,0.065,event,,,,,,AUTO TRIGGER: Temp=-10.25C (below -1.00C) -> CMD: CHARGE
2026-04-27T13:48:33.473691,0.158,telemetry,351720,202.000,0.000,1,-10.250,"T:351720, V:202, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:33.572233,0.256,telemetry,351730,203.000,0.000,1,-10.250,"T:351730, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:33.673171,0.357,telemetry,351740,203.000,0.000,1,-10.250,"T:351740, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:33.771727,0.456,telemetry,351750,202.000,0.000,1,-10.250,"T:351750, V:202, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:33.872697,0.557,telemetry,351760,202.000,0.000,1,-10.250,"T:351760, V:202, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:33.971254,0.655,telemetry,351770,202.000,0.000,1,-10.250,"T:351770, V:202, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.072185,0.756,telemetry,351780,202.000,0.000,1,-10.250,"T:351780, V:202, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.170745,0.855,telemetry,351790,203.000,0.000,1,-10.250,"T:351790, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.271680,0.956,telemetry,351800,205.000,0.000,1,-10.250,"T:351800, V:205, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.370259,1.054,telemetry,351810,203.000,0.000,1,-10.250,"T:351810, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.471242,1.155,telemetry,351820,202.000,0.000,1,-10.250,"T:351820, V:202, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.569771,1.254,telemetry,351830,203.000,0.000,1,-10.250,"T:351830, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.670675,1.355,telemetry,351840,203.000,0.000,1,-10.250,"T:351840, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.769247,1.453,telemetry,351850,203.000,0.000,1,-10.250,"T:351850, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.870187,1.554,telemetry,351860,203.000,0.000,1,-10.250,"T:351860, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:34.968869,1.653,telemetry,351870,202.000,0.000,1,-10.250,"T:351870, V:202, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.069681,1.754,telemetry,351880,203.000,0.000,1,-10.250,"T:351880, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.168242,1.852,telemetry,351890,203.000,0.000,1,-10.250,"T:351890, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.269168,1.953,telemetry,351900,203.000,0.000,1,-10.250,"T:351900, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.367747,2.052,telemetry,351910,203.000,0.000,1,-10.250,"T:351910, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.468672,2.153,telemetry,351920,203.000,0.000,1,-10.250,"T:351920, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.567427,2.251,telemetry,351930,203.000,0.000,1,-10.250,"T:351930, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.634148,2.318,event,,,,,,Arduino runtime SET sent: -10.00
2026-04-27T13:48:35.668307,2.352,telemetry,351940,203.000,0.000,1,-10.250,"T:351940, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.766890,2.451,telemetry,351950,203.000,0.000,1,-10.250,"T:351950, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.867843,2.552,telemetry,351960,203.000,0.000,1,-10.250,"T:351960, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:35.966399,2.650,telemetry,351970,202.000,0.000,1,-10.250,"T:351970, V:202, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.067331,2.751,telemetry,351980,202.000,0.000,1,-10.250,"T:351980, V:202, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.165925,2.850,telemetry,351990,203.000,0.000,1,-10.250,"T:351990, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.266389,2.950,telemetry,352000,203.000,0.000,1,-10.250,"T:352000, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.365414,3.049,telemetry,352010,203.000,0.000,1,-10.250,"T:352010, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.465915,3.150,telemetry,352020,203.000,0.000,1,-10.250,"T:352020, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.564904,3.249,telemetry,352030,203.000,0.000,1,-10.250,"T:352030, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.665301,3.349,telemetry,352040,203.000,0.000,1,-10.250,"T:352040, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.764349,3.448,telemetry,352050,203.000,0.000,1,-10.250,"T:352050, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.865264,3.549,telemetry,352060,203.000,0.000,1,-10.250,"T:352060, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:36.963815,3.648,telemetry,352070,204.000,0.000,1,-10.250,"T:352070, V:204, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:37.064781,3.749,telemetry,352080,203.000,0.000,1,-10.250,"T:352080, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:37.163319,3.847,telemetry,352090,203.000,0.000,1,-10.250,"T:352090, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:37.264238,3.948,telemetry,352100,203.000,0.000,1,-10.250,"T:352100, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:37.362812,4.047,telemetry,352110,202.000,0.000,1,-10.050,"T:352110, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:37.463688,4.148,telemetry,352120,203.000,0.000,1,-10.050,"T:352120, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:37.562253,4.246,telemetry,352130,203.000,0.000,1,-10.050,"T:352130, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:37.663246,4.347,telemetry,352140,202.000,0.000,1,-10.050,"T:352140, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:37.761758,4.446,telemetry,352150,203.000,0.000,1,-10.250,"T:352150, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:37.862722,4.547,telemetry,352160,203.000,0.000,1,-10.250,"T:352160, V:203, I:0 mA, Temp:-10.25 C, STATE:1"
2026-04-27T13:48:37.961204,4.645,telemetry,352170,202.000,0.000,1,-10.050,"T:352170, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.062191,4.746,telemetry,352180,203.000,0.000,1,-10.050,"T:352180, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.160693,4.845,telemetry,352190,202.000,0.000,1,-10.050,"T:352190, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.261649,4.946,telemetry,352200,203.000,0.000,1,-10.050,"T:352200, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.360151,5.044,telemetry,352210,203.000,0.000,1,-10.050,"T:352210, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.461105,5.145,telemetry,352220,203.000,0.000,1,-10.050,"T:352220, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.559634,5.244,telemetry,352230,202.000,0.000,1,-10.050,"T:352230, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.660614,5.345,telemetry,352240,203.000,0.000,1,-10.050,"T:352240, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.759160,5.443,telemetry,352250,202.000,0.000,1,-10.050,"T:352250, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.860127,5.544,telemetry,352260,203.000,0.000,1,-10.050,"T:352260, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:38.958649,5.643,telemetry,352270,202.000,0.000,1,-10.050,"T:352270, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.059555,5.744,telemetry,352280,203.000,0.000,1,-10.050,"T:352280, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.158174,5.842,telemetry,352290,202.000,0.000,1,-10.050,"T:352290, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.259032,5.943,telemetry,352300,202.000,0.000,1,-10.050,"T:352300, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.357610,6.042,telemetry,352310,203.000,0.000,1,-10.050,"T:352310, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.458534,6.143,telemetry,352320,203.000,0.000,1,-10.050,"T:352320, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.557112,6.241,telemetry,352330,203.000,0.000,1,-10.050,"T:352330, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.658004,6.342,telemetry,352340,202.000,0.000,1,-10.050,"T:352340, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.756553,6.441,telemetry,352350,203.000,0.000,1,-10.050,"T:352350, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.857479,6.541,telemetry,352360,202.000,0.000,1,-10.050,"T:352360, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:39.956032,6.640,telemetry,352370,203.000,0.000,1,-10.050,"T:352370, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.057002,6.741,telemetry,352380,202.000,0.000,1,-10.050,"T:352380, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.155531,6.840,telemetry,352390,203.000,0.000,1,-10.050,"T:352390, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.256507,6.941,telemetry,352400,203.000,0.000,1,-10.050,"T:352400, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.355035,7.039,telemetry,352410,202.000,0.000,1,-10.050,"T:352410, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.456067,7.140,telemetry,352420,203.000,0.000,1,-10.050,"T:352420, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.554534,7.239,telemetry,352430,203.000,0.000,1,-10.050,"T:352430, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.655507,7.340,telemetry,352440,203.000,0.000,1,-10.050,"T:352440, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.754018,7.438,telemetry,352450,203.000,0.000,1,-10.050,"T:352450, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.854942,7.539,telemetry,352460,203.000,0.000,1,-10.050,"T:352460, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:40.953515,7.638,telemetry,352470,203.000,0.000,1,-10.050,"T:352470, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.054463,7.738,telemetry,352480,203.000,0.000,1,-10.050,"T:352480, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.153071,7.837,telemetry,352490,203.000,0.000,1,-10.050,"T:352490, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.253966,7.938,telemetry,352500,203.000,0.000,1,-10.050,"T:352500, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.352567,8.037,telemetry,352510,203.000,0.000,1,-10.050,"T:352510, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.453552,8.138,telemetry,352520,203.000,0.000,1,-10.050,"T:352520, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.552057,8.236,telemetry,352530,202.000,0.000,1,-10.050,"T:352530, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.653061,8.337,telemetry,352540,203.000,0.000,1,-10.050,"T:352540, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.751533,8.436,telemetry,352550,203.000,0.000,1,-10.050,"T:352550, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.852521,8.537,telemetry,352560,204.000,0.000,1,-10.050,"T:352560, V:204, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:41.951037,8.635,telemetry,352570,203.000,0.000,1,-10.050,"T:352570, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.051967,8.736,telemetry,352580,203.000,0.000,1,-10.050,"T:352580, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.150518,8.835,telemetry,352590,203.000,0.000,1,-10.050,"T:352590, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.251463,8.935,telemetry,352600,203.000,0.000,1,-10.050,"T:352600, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.350167,9.034,telemetry,352610,202.000,0.000,1,-10.050,"T:352610, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.450960,9.135,telemetry,352620,203.000,0.000,1,-10.050,"T:352620, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.549505,9.234,telemetry,352630,203.000,0.000,1,-10.050,"T:352630, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.650438,9.334,telemetry,352640,202.000,0.000,1,-10.050,"T:352640, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.749014,9.433,telemetry,352650,202.000,0.000,1,-10.050,"T:352650, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.849913,9.534,telemetry,352660,202.000,0.000,1,-10.050,"T:352660, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:42.948462,9.632,telemetry,352670,203.000,0.000,1,-10.050,"T:352670, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:43.049369,9.733,telemetry,352680,203.000,0.000,1,-10.050,"T:352680, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:43.147902,9.832,telemetry,352690,202.000,0.000,1,-10.050,"T:352690, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:43.248845,9.933,telemetry,352700,203.000,0.000,1,-10.050,"T:352700, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:43.347125,10.031,telemetry,352710,203.000,0.000,1,-9.850,"T:352710, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:43.448043,10.132,telemetry,352720,202.000,0.000,1,-9.850,"T:352720, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:43.546634,10.231,telemetry,352730,203.000,0.000,1,-9.850,"T:352730, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:43.647529,10.332,telemetry,352740,202.000,0.000,1,-9.850,"T:352740, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:43.746130,10.430,telemetry,352750,202.000,0.000,1,-9.850,"T:352750, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:43.847014,10.531,telemetry,352760,203.000,0.000,1,-9.850,"T:352760, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:43.945576,10.630,telemetry,352770,203.000,0.000,1,-9.850,"T:352770, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:44.046482,10.730,telemetry,352780,203.000,0.000,1,-9.850,"T:352780, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:44.145272,10.829,telemetry,352790,203.000,0.000,1,-10.050,"T:352790, V:203, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:44.246187,10.930,telemetry,352800,202.000,0.000,1,-10.050,"T:352800, V:202, I:0 mA, Temp:-10.05 C, STATE:1"
2026-04-27T13:48:44.344511,11.029,telemetry,352810,203.000,0.000,1,-9.850,"T:352810, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:44.445492,11.129,telemetry,352820,202.000,0.000,1,-9.850,"T:352820, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:44.544015,11.228,telemetry,352830,202.000,0.000,1,-9.850,"T:352830, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:44.645063,11.329,telemetry,352840,203.000,0.000,1,-9.850,"T:352840, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:44.743515,11.428,telemetry,352850,203.000,0.000,1,-9.850,"T:352850, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:44.844498,11.528,telemetry,352860,202.000,0.000,1,-9.850,"T:352860, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:44.943016,11.627,telemetry,352870,203.000,0.000,1,-9.850,"T:352870, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.043963,11.728,telemetry,352880,203.000,0.000,1,-9.850,"T:352880, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.142535,11.827,telemetry,352890,202.000,0.000,1,-9.850,"T:352890, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.243527,11.928,telemetry,352900,203.000,0.000,1,-9.850,"T:352900, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.342036,12.026,telemetry,352910,203.000,0.000,1,-9.850,"T:352910, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.443041,12.127,telemetry,352920,203.000,0.000,1,-9.850,"T:352920, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.541661,12.226,telemetry,352930,203.000,0.000,1,-9.850,"T:352930, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.642459,12.326,telemetry,352940,203.000,0.000,1,-9.850,"T:352940, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.741055,12.425,telemetry,352950,203.000,0.000,1,-9.850,"T:352950, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.841959,12.526,telemetry,352960,203.000,0.000,1,-9.850,"T:352960, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:45.940539,12.625,telemetry,352970,202.000,0.000,1,-9.850,"T:352970, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.041408,12.725,telemetry,352980,202.000,0.000,1,-9.850,"T:352980, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.139996,12.824,telemetry,352990,201.000,0.000,1,-9.850,"T:352990, V:201, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.240414,12.924,telemetry,353000,203.000,0.000,1,-9.850,"T:353000, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.339420,13.023,telemetry,353010,203.000,0.000,1,-9.850,"T:353010, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.439922,13.124,telemetry,353020,203.000,0.000,1,-9.850,"T:353020, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.538932,13.223,telemetry,353030,203.000,0.000,1,-9.850,"T:353030, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.639322,13.323,telemetry,353040,202.000,0.000,1,-9.850,"T:353040, V:202, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.738343,13.422,telemetry,353050,203.000,0.000,1,-9.850,"T:353050, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.839284,13.523,telemetry,353060,203.000,0.000,1,-9.850,"T:353060, V:203, I:0 mA, Temp:-9.85 C, STATE:1"
2026-04-27T13:48:46.937839,13.622,telemetry,353070,203.000,0.000,1,-9.610,"T:353070, V:203, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:47.038756,13.723,telemetry,353080,202.000,0.000,1,-9.610,"T:353080, V:202, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:47.137379,13.821,telemetry,353090,202.000,0.000,1,-9.820,"T:353090, V:202, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:47.238245,13.922,telemetry,353100,203.000,0.000,1,-9.820,"T:353100, V:203, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:47.336843,14.021,telemetry,353110,202.000,0.000,1,-9.820,"T:353110, V:202, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:47.437726,14.122,telemetry,353120,202.000,0.000,1,-9.820,"T:353120, V:202, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:47.536282,14.220,telemetry,353130,203.000,0.000,1,-9.820,"T:353130, V:203, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:47.637198,14.321,telemetry,353140,202.000,0.000,1,-9.820,"T:353140, V:202, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:47.735835,14.420,telemetry,353150,203.000,0.000,1,-9.610,"T:353150, V:203, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:47.836713,14.521,telemetry,353160,202.000,0.000,1,-9.610,"T:353160, V:202, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:47.935260,14.619,telemetry,353170,203.000,0.000,1,-9.820,"T:353170, V:203, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:48.036180,14.720,telemetry,353180,202.000,0.000,1,-9.820,"T:353180, V:202, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:48.134811,14.819,telemetry,353190,203.000,0.000,1,-9.610,"T:353190, V:203, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:48.235697,14.920,telemetry,353200,203.000,0.000,1,-9.610,"T:353200, V:203, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:48.334279,15.018,telemetry,353210,203.000,0.000,1,-9.610,"T:353210, V:203, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:48.435230,15.119,telemetry,353220,203.000,0.000,1,-9.610,"T:353220, V:203, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:48.533744,15.218,telemetry,353230,203.000,0.000,1,-9.610,"T:353230, V:203, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:48.634706,15.319,telemetry,353240,203.000,0.000,1,-9.610,"T:353240, V:203, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:48.733197,15.417,telemetry,353250,202.000,0.000,1,-9.820,"T:353250, V:202, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:48.834153,15.518,telemetry,353260,203.000,0.000,1,-9.820,"T:353260, V:203, I:0 mA, Temp:-9.82 C, STATE:1"
2026-04-27T13:48:48.932644,15.617,telemetry,353270,201.000,0.000,1,-9.610,"T:353270, V:201, I:0 mA, Temp:-9.61 C, STATE:1"
2026-04-27T13:48:49.033654,15.718,telemetry,353280,202.000,0.000,1,-9.610,"T:353280, V:202, I:0 mA, Temp:-9.61 C, STATE:1"
