timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-05-05T16:27:32.700089,0.065,telemetry,809860,304.000,0.000,0,19.720,"T:809860, V:304, I:0 mA, Temp:19.72 C, STATE:0"
2026-05-05T16:27:32.797928,0.163,telemetry,809870,304.000,0.000,0,19.910,"T:809870, V:304, I:0 mA, Temp:19.91 C, STATE:0"
2026-05-05T16:27:32.898896,0.264,telemetry,809880,304.000,0.000,0,19.910,"T:809880, V:304, I:0 mA, Temp:19.91 C, STATE:0"
2026-05-05T16:27:32.997352,0.362,telemetry,809890,304.000,0.000,0,20.110,"T:809890, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:33.098314,0.463,telemetry,809900,304.000,0.000,0,20.110,"T:809900, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:33.196839,0.562,telemetry,809910,305.000,0.000,0,20.110,"T:809910, V:305, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:33.297785,0.663,telemetry,809920,304.000,0.000,0,20.110,"T:809920, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:33.396345,0.761,telemetry,809930,303.000,0.000,0,20.110,"T:809930, V:303, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:33.497271,0.862,telemetry,809940,304.000,0.000,0,20.110,"T:809940, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:33.595830,0.961,telemetry,809950,304.000,0.000,0,20.300,"T:809950, V:304, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:33.696766,1.062,telemetry,809960,304.000,0.000,0,20.300,"T:809960, V:304, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:33.795336,1.160,telemetry,809970,304.000,0.000,0,20.110,"T:809970, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:33.896253,1.261,telemetry,809980,304.000,0.000,0,20.110,"T:809980, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:33.994838,1.360,telemetry,809990,304.000,0.000,0,20.300,"T:809990, V:304, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:34.095247,1.460,telemetry,810000,303.000,0.000,0,20.300,"T:810000, V:303, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:34.194278,1.559,telemetry,810010,303.000,0.000,0,20.300,"T:810010, V:303, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:34.294831,1.660,telemetry,810020,304.000,0.000,0,20.300,"T:810020, V:304, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:34.393764,1.759,telemetry,810030,304.000,0.000,0,20.300,"T:810030, V:304, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:34.494235,1.859,telemetry,810040,304.000,0.000,0,20.300,"T:810040, V:304, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:34.593275,1.958,telemetry,810050,305.000,0.000,0,20.300,"T:810050, V:305, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:34.694212,2.059,telemetry,810060,305.000,0.000,0,20.300,"T:810060, V:305, I:0 mA, Temp:20.30 C, STATE:0"
2026-05-05T16:27:34.792777,2.158,telemetry,810070,304.000,0.000,0,20.110,"T:810070, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:34.893710,2.259,telemetry,810080,304.000,0.000,0,20.110,"T:810080, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:34.992284,2.357,telemetry,810090,303.000,0.000,0,20.110,"T:810090, V:303, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:35.093221,2.458,telemetry,810100,304.000,0.000,0,20.110,"T:810100, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:35.191797,2.557,telemetry,810110,304.000,0.000,0,20.110,"T:810110, V:304, I:0 mA, Temp:20.11 C, STATE:0"
2026-05-05T16:27:35.292725,2.658,telemetry,810120,303.000,0.000,0,20.110,"T:810120, V:303, I:0 mA, Temp:20.11 C, STATE:0"
