timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-30T13:13:12.970767,0.035,telemetry,2430,826.000,0.000,0,-3.900,"T:2430, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.071059,0.136,telemetry,2440,826.000,0.000,0,-3.900,"T:2440, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.169545,0.234,telemetry,2450,826.000,0.000,0,-3.900,"T:2450, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.270417,0.335,telemetry,2460,826.000,0.000,0,-3.900,"T:2460, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.368931,0.433,telemetry,2470,826.000,0.000,0,-3.900,"T:2470, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.469814,0.534,telemetry,2480,826.000,0.000,0,-3.900,"T:2480, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.568258,0.633,telemetry,2490,827.000,0.000,0,-3.900,"T:2490, V:827, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.669141,0.734,telemetry,2500,827.000,0.000,0,-3.900,"T:2500, V:827, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.767636,0.832,telemetry,2510,827.000,0.000,0,-3.900,"T:2510, V:827, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.868495,0.933,telemetry,2520,826.000,0.000,0,-3.900,"T:2520, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:13.967003,1.031,telemetry,2530,826.000,0.000,0,-3.900,"T:2530, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:14.067875,1.132,telemetry,2540,826.000,0.000,0,-3.900,"T:2540, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:14.166374,1.231,telemetry,2550,826.000,0.000,0,-3.900,"T:2550, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:14.267262,1.332,telemetry,2560,827.000,0.000,0,-3.900,"T:2560, V:827, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:14.365761,1.430,telemetry,2570,827.000,0.000,0,-3.900,"T:2570, V:827, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:14.466648,1.531,telemetry,2580,826.000,0.000,0,-3.900,"T:2580, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
2026-04-30T13:13:14.565161,1.630,telemetry,2590,826.000,0.000,0,-3.900,"T:2590, V:826, I:0 mA, Temp:-3.90 C, STATE:0"
