timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-29T16:31:59.814539,0.046,telemetry,219740,113.000,7.000,0,-4.010,"T:219740, V:113, I:7 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:31:59.912491,0.144,telemetry,219750,114.000,6.000,0,-4.010,"T:219750, V:114, I:6 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.013350,0.245,telemetry,219760,115.000,8.000,0,-4.010,"T:219760, V:115, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.111882,0.343,telemetry,219770,114.000,8.000,0,-4.010,"T:219770, V:114, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.212797,0.444,telemetry,219780,116.000,8.000,0,-4.010,"T:219780, V:116, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.311305,0.543,telemetry,219790,115.000,8.000,0,-4.010,"T:219790, V:115, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.412226,0.644,telemetry,219800,120.000,8.000,0,-4.010,"T:219800, V:120, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.510777,0.742,telemetry,219810,115.000,7.000,0,-4.010,"T:219810, V:115, I:7 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.611681,0.843,telemetry,219820,117.000,8.000,0,-4.010,"T:219820, V:117, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.710225,0.942,telemetry,219830,118.000,8.000,0,-4.010,"T:219830, V:118, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.811128,1.043,telemetry,219840,116.000,8.000,0,-4.010,"T:219840, V:116, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:00.909681,1.141,telemetry,219850,116.000,7.000,0,-4.010,"T:219850, V:116, I:7 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:01.010544,1.242,telemetry,219860,117.000,7.000,0,-4.010,"T:219860, V:117, I:7 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:01.109120,1.341,telemetry,219870,118.000,7.000,0,-4.010,"T:219870, V:118, I:7 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:01.209987,1.442,telemetry,219880,117.000,6.000,0,-4.010,"T:219880, V:117, I:6 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:01.308540,1.540,telemetry,219890,119.000,7.000,0,-4.010,"T:219890, V:119, I:7 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:01.409429,1.641,telemetry,219900,118.000,8.000,0,-4.010,"T:219900, V:118, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:01.507961,1.740,telemetry,219910,118.000,8.000,0,-4.010,"T:219910, V:118, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:01.608850,1.840,telemetry,219920,119.000,8.000,0,-4.010,"T:219920, V:119, I:8 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:01.707406,1.939,telemetry,219930,119.000,7.000,0,-4.010,"T:219930, V:119, I:7 mA, Temp:-4.01 C, STATE:0"
2026-04-29T16:32:01.808292,2.040,telemetry,219940,118.000,7.000,0,-4.010,"T:219940, V:118, I:7 mA, Temp:-4.01 C, STATE:0"
